trip_distance,tpep_pickup_datetime,tpep_dropoff_datetime,total_amount,tolls_amount,tip_amount,store_and_fwd_flag,stop_time,start_time,region_name,postal_code,pickup_longitude,pickup_latitude,payment_type,passenger_count,mta_tax,longitude,latitude,improvement_surcharge,fare_amount,extra,dropoff_longitude,dropoff_latitude,city_name,all_day,VendorID,STATION_NAME,STATION,RatecodeID,REPORTTPYE,PeakWindDirection,MonthlyWetBulbTemp,MonthlyTotalSnowfall,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,MonthlyTotalLiquidPrecip,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyMinimumTemp,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureTime,MonthlyMinSeaLevelPressureDate,MonthlyMeanTemp,MonthlyMaximumTemp,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureTime,MonthlyMaxSeaLevelPressureDate,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowDepth,MonthlyGreatestPrecipDate,MonthlyGreatestPrecip,MonthlyDewpointTemp,MonthlyDeptFromNormalPrecip,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyDeptFromNormalAverageTemp,MonthlyDaysWithLT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT1Snow,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT001Precip,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyAverageWindSpeed,MonthlyAverageRH,LONGITUDE,LATITUDE,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYWindDirection,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYVISIBILITY,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYSKYCONDITIONS,HOURLYRelativeHumidity,HOURLYPressureTendency,HOURLYPressureChange,HOURLYPrecip,HOURLYPRSENTWEATHERTYPE,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYAltimeterSetting,ELEVATION,DATE,DAILYWeather,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,DAILYSunset,DAILYSunrise,DAILYSnowfall,DAILYSnowDepth,DAILYPrecip,DAILYPeakWindSpeed,DAILYMinimumDryBulbTemp,DAILYMaximumDryBulbTemp,DAILYHeatingDegreeDays,DAILYDeptFromNormalAverageTemp,DAILYCoolingDegreeDays,DAILYAverageWindSpeed,DAILYAverageWetBulbTemp,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageRelativeHumidity,DAILYAverageDryBulbTemp,DAILYAverageDewPointTemp
2.90,2016-01-01 00:00:16,2016-01-01 00:33:00,21.8,0,0,N,None,None,None,None,-73.982154846191406,40.774879455566406,2,2,0.5,None,None,0.3,20.5,0.5,-73.981361389160156,40.744113922119141,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.20,2016-01-01 00:00:17,2016-01-01 00:19:14,13.8,0,0,N,None,None,None,None,-74.008064270019531,40.742069244384766,3,1,0.5,None,None,0.3,12.5,0.5,-74.002288818359375,40.742164611816406,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.50,2016-01-01 00:00:17,2016-01-01 00:13:59,14.65,0,3.35,N,None,None,None,None,-74.002677917480469,40.730636596679688,1,1,0.5,None,None,0.3,10,0.5,-73.980422973632813,40.726211547851563,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.32,2016-01-01 00:00:17,2016-01-01 00:42:23,20.3,0,0,N,None,None,None,None,-73.981658935546875,40.773738861083984,2,1,0.5,None,None,0.3,19,0.5,-73.995964050292969,40.753837585449219,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9.63,2016-01-01 00:00:17,2016-01-01 00:14:26,36.79,0,8.49,N,None,None,None,None,-73.981742858886719,40.719158172607422,1,5,0.5,None,None,0.3,27,0.5,-73.938827514648438,40.829181671142578,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.17,2016-01-01 00:00:18,2016-01-01 00:05:44,7.3,0,0,N,None,None,None,None,-73.963058471679688,40.775016784667969,2,5,0.5,None,None,0.3,6,0.5,-73.951744079589844,40.778800964355469,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.40,2016-01-01 00:00:19,2016-01-01 00:19:33,15.8,0,0,N,None,None,None,None,0,0,2,1,0.5,None,None,0.3,14.5,0.5,0,0,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.32,2016-01-01 00:00:19,2016-01-01 00:06:31,7.8,0,0,N,None,None,None,None,-73.961257934570313,40.796199798583984,2,3,0.5,None,None,0.3,6.5,0.5,-73.950050354003906,40.787311553955078,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13.00,2016-01-01 00:00:20,2016-01-01 00:29:05,37.8,0,0,N,None,None,None,None,-73.98223876953125,40.757701873779297,2,1,0.5,None,None,0.3,36.5,0.5,-73.909309387207031,40.862049102783203,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.70,2016-01-01 00:00:21,2016-01-01 00:17:30,12.3,0,0,Y,None,None,None,None,-73.894126892089844,40.636573791503906,2,1,0.5,None,None,0.3,11,0.5,-73.892501831054687,40.634834289550781,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.40,2016-01-01 00:00:21,2016-01-01 00:32:09,25.8,0,0,N,None,None,None,None,-73.946418762207031,40.789138793945313,2,1,0.5,None,None,0.3,24.5,0.5,-73.915901184082031,40.851547241210937,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.30,2016-01-01 00:00:22,2016-01-01 00:12:12,15.96,0,2.66,N,None,None,None,None,-73.975677490234375,40.749099731445313,1,1,0.5,None,None,0.3,12,0.5,-73.973648071289063,40.78369140625,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.94,2016-01-01 00:00:22,2016-01-01 00:13:37,13.3,0,0,N,None,None,None,None,-73.949691772460938,40.784618377685547,2,6,0.5,None,None,0.3,12,0.5,-73.971031188964844,40.751018524169922,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.23,2016-01-01 00:00:22,2016-01-01 00:13:58,18.8,0,0,N,2022-04-16 02:00:00,2016-01-01 00:00:00,New York,None,-73.981849670410156,40.716880798339844,2,2,0.5,-73.9651814,40.7745779,0.3,17.5,0.5,-73.969329833984375,40.769378662109375,New York,1,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.30,2016-01-01 00:00:26,2016-01-01 00:07:41,10.55,0,1.75,N,None,None,None,None,-73.96588134765625,40.688564300537109,1,1,0.5,None,None,0.3,7.5,0.5,-73.962692260742187,40.671928405761719,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4.70,2016-01-01 00:00:27,2016-01-01 00:17:41,20.3,0,2,N,None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,None | None,-73.995864868164063,40.767772674560547,1,1,0.5,-74.0064 | -74.0064,40.7142 | 40.7142,0.3,17,0.5,-74.009605407714844,40.709926605224609,New York | New York,1 | 1,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.83,2016-01-01 00:00:27,2016-01-01 00:08:40,8.3,0,0,N,None,None,None,None,-73.978767395019531,40.745105743408203,2,1,0.5,None,None,0.3,7,0.5,-73.992210388183594,40.749309539794922,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15.40,2016-01-01 00:00:28,2016-01-01 00:22:51,51.35,0,8.55,N,None,None,None,None,-73.97650146484375,40.733562469482422,1,1,0.5,None,None,0.3,41.5,0.5,-73.854263305664062,40.891788482666016,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.64,2016-01-01 00:00:29,2016-01-01 00:08:45,9.8,0,0,N,None,None,None,None,-73.969375610351562,40.785236358642578,1,3,0.5,None,None,0.3,8.5,0.5,-73.945564270019531,40.777980804443359,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.10,2016-01-01 00:00:30,2016-01-01 00:15:47,21.62,0,2.82,N,None,None,None,None,-73.990585327148438,40.745880126953125,1,1,0.5,None,None,0.3,17.5,0.5,-73.969886779785156,40.801265716552734,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.10,2016-01-01 00:00:30,2016-01-01 00:18:25,12.8,0,0,N,None,None,None,None,-73.974342346191406,40.756660461425781,2,1,0.5,None,None,0.3,11.5,0.5,-73.981483459472656,40.753715515136719,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.35,2016-01-01 00:00:30,2016-01-01 00:03:06,6.89,0,1.59,N,None,None,None,None,-73.992347717285156,40.743438720703125,1,1,0.5,None,None,0.3,4,0.5,-73.996421813964844,40.746063232421875,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.30,2016-01-01 00:00:31,2016-01-01 00:03:57,6.8,0,0,N,None,None,None,None,-73.933525085449219,40.802928924560547,2,1,0.5,None,None,0.3,5.5,0.5,-73.945671081542969,40.785984039306641,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7.25,2016-01-01 00:00:32,2016-01-01 00:27:02,27.3,0,0,N,None,None,None,None,-73.972953796386719,40.755718231201172,2,5,0.5,None,None,0.3,26,0.5,-73.978813171386719,40.684551239013672,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.60,2016-01-01 00:00:32,2016-01-01 00:13:20,17.76,0,2.96,N,None,None,None,None,-73.9969482421875,40.720500946044922,1,5,0.5,None,None,0.3,13.5,0.5,-73.958183288574219,40.721790313720703,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.32,2016-01-01 00:00:32,2016-01-01 00:09:37,8.3,0,0,N,None,None,None,None,-73.993759155273438,40.751621246337891,1,6,0.5,None,None,0.3,7,0.5,-73.990867614746094,40.756088256835937,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.70,2016-01-01 00:00:34,2016-01-01 00:10:36,20,0,5.7,N,None,None,None,None,-73.978317260742188,40.763179779052734,1,1,0.5,None,None,0.3,13,0.5,-73.921607971191406,40.741374969482422,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.61,2016-01-01 00:00:36,2016-01-01 00:10:02,9.8,0,0,N,None,None,None,None,-73.963752746582031,40.771160125732422,2,1,0.5,None,None,0.3,8.5,0.5,-73.975601196289063,40.752738952636719,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.20,2016-01-01 00:00:37,2016-01-01 00:06:01,10.1,0,2.3,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.976020812988281,40.744560241699219,1,1,0.5,-73.968,40.759,0.3,6.5,0.5,-73.96649169921875,40.753662109375,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,5,None,VRB,36,2.4,10.00,29.91,30.06,OVC:08 37,51,8,None,0.00,None,25,-3.9,42,5.6,30.08,39.6,2016-01-01 00:51,None,None,None,2139,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
